id;brand;model;reference;price;rimType;compatibility;diametr;ET;width;dia;bolts;CO;color;original
11836;СКАД;Дели;;6100;Литые;;15;38;6;100;5;57,1;;false
11837;СКАД;Дели;;6100;Литые;;15;38;6;98;4;58,6;;false
11838;СКАД;Дели;;6430;Литые;;15;40;6;100;4;60,1;;false
11839;СКАД;Джокер;;6430;Литые;;15;38;6;100;4;67,1;;false
11840;СКАД;Динамит;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11841;СКАД;Динамит;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11842;СКАД;Драйв;;6930;Литые;;16;45;6,5;112;5;66,6;;false
11843;СКАД;Драйв;;8360;Литые;;16;45;6,5;114,3;5;60,1;;false
11844;СКАД;Драйв;;7290;Литые;;17;45;6,5;114,3;5;67,1;;false
11845;СКАД;Драйв;;8360;Литые;;16;45;6,5;114,3;5;67,1;;false
11846;СКАД;Дубай;;8360;Литые;;17;45;6,5;114,3;5;67,1;;false
11847;СКАД;Дубай;;8360;Литые;;17;48;6,5;114,3;5;67,1;;false
11848;СКАД;Дюна;;5630;Литые;;15;40;6,5;139,7;5;98,5;;false
11849;СКАД;Женева;;9450;Литые;;18;35;7;114,3;5;67,1;;false
11850;СКАД;Женева;;9850;Литые;;18;35;7;114,3;5;67,1;;false
11851;СКАД;Женева;;9850;Литые;;18;42;7;114,3;5;67,1;;false
11852;СКАД;Женева;;9850;Литые;;18;43;7;112;5;57,1;;false
11853;СКАД;Женева;;9450;Литые;;18;45;7;112;5;66,6;;false
11854;СКАД;Калипсо;;6410;Литые;;16;43;6,5;139,7;5;98,5;;false
11855;СКАД;Калипсо;;6100;Литые;;16;43;6,5;130;5;84,2;;false
11856;СКАД;Калипсо;;6100;Литые;;16;43;6,5;139,7;5;98,5;;false
11857;СКАД;Каллисто;;4990;Литые;;14;38;6;114,3;4;67,1;;false
11858;СКАД;Каллисто;;4730;Литые;;14;38;6;100;4;67,1;;false
11859;СКАД;Кёльн;;6930;Литые;;16;40;7;114,3;5;67,1;;false
11860;СКАД;Кёльн;;7290;Литые;;16;40;7;112;5;66,6;;false
11861;СКАД;Киото;;6100;Литые;;15;38;6;100;5;57,1;;false
11862;СКАД;Киото;;6430;Литые;;15;48;6;100;4;54,1;;false
11863;СКАД;Крит;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11864;СКАД;Крит;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11865;СКАД;Лагуна;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11866;СКАД;Лагуна;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11867;СКАД;Ламар;;6930;Литые;;16;41;6,5;100;4;60,1;;false
11868;СКАД;Ламар;;6930;Литые;;16;47,5;6,5;108;4;63,35;;false
11869;СКАД;Легенда;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11870;СКАД;Легенда;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11871;СКАД;Лион;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11872;СКАД;Лион;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11873;СКАД;Лорд;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11874;СКАД;Лорд;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11875;СКАД;Магнум;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11876;СКАД;Магнум;;4990;Литые;;14;38;5,5;98;4;58,6;;false
11877;СКАД;Мальта;;4990;Литые;;14;38;5,5;98;4;58,6;;false
11878;СКАД;Мальта;;6430;Литые;;15;46;6;100;4;54,1;;false
11879;СКАД;Мальта;;6430;Литые;;15;50;6;100;4;60,1;;false
11880;СКАД;Мальта;;6100;Литые;;14;38;5,5;98;4;58,6;;false
11881;СКАД;Мельбурн;;8360;Литые;;17;45;7;114,3;5;67,1;;false
11882;СКАД;Мельбурн;;8740;Литые;;17;45;7;114,3;5;67,1;;false
11883;СКАД;Мельбурн;;8740;Литые;;17;45;7;114,3;5;66,1;;false
11884;СКАД;Мельбурн;;8360;Литые;;17;48,5;7;114,3;5;67,1;;false
11885;СКАД;Мельбурн;;8360;Литые;;17;50;7;114,3;5;67,1;;false
11886;СКАД;Милан;;6930;Литые;;16;38;6,5;114,3;5;67,1;;false
11887;СКАД;Милан;;6930;Литые;;16;40;6,5;112;5;66,6;;false
11888;СКАД;Милан;;6930;Литые;;16;40;6,5;114,3;5;67,1;;false
11889;СКАД;Милан;;6930;Литые;;16;45;6,5;114,3;5;60,1;;false
11890;СКАД;Мицар;;6930;Литые;;16;38;6,5;112;5;67,1;;false
11891;СКАД;Монако;;5190;Литые;;14;46;5,5;100;4;54,1;;false
11892;СКАД;Монолит;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11893;СКАД;Монолит;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11894;СКАД;Монреаль;;6100;Литые;;15;38;6;100;5;57,1;;false
11895;СКАД;Мюнхен;;9450;Литые;;18;40;8;112;5;57,1;;false
11896;СКАД;Мюнхен;;9850;Литые;;18;40;8;112;5;66,6;;false
11897;СКАД;Мюнхен;;9450;Литые;;18;40;8;112;5;66,6;;false
11898;СКАД;Нагано;;6930;Литые;;16;43;6,5;100;5;57,1;;false
11899;СКАД;Нагано;;7290;Литые;;16;45;6,5;114,3;5;67,1;;false
11900;СКАД;Нагано;;6930;Литые;;16;45;6,5;114,3;5;67,1;;false
11901;СКАД;Нагоя;;7290;Литые;;16;41;6;100;4;60,1;;false
11902;СКАД;Нагоя;;6930;Литые;;16;41;6;100;4;60,1;;false
11903;СКАД;Нагоя;;6930;Литые;;16;50;6;100;4;60,1;;false
11904;СКАД;Ника;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11905;СКАД;Ника;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11906;СКАД;Ницца;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11907;СКАД;Олимп;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11908;СКАД;Олимп;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11909;СКАД;Омега;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11910;СКАД;Омега;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11911;СКАД;Онтарио;;8740;Литые;;17;40;7;114,3;5;66,1;;false
11912;СКАД;Онтарио;;8360;Литые;;17;43;7;112;5;57,1;;false
11913;СКАД;Онтарио;;8360;Литые;;17;45;7;114,3;5;67,1;;false
11914;СКАД;Онтарио;;8360;Литые;;17;45;7;108;5;63,35;;false
11915;СКАД;Онтарио;;8740;Литые;;17;48;7;100;5;56,1;;false
11916;СКАД;Онтарио;;8360;Литые;;17;48;7;114,3;5;67,1;;false
11917;СКАД;Онтарио;;8360;Литые;;17;48;7;100;5;56,1;;false
11918;СКАД;Онтарио;;8360;Литые;;17;48,5;7;114,3;5;67,1;;false
11919;СКАД;Орлан;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11920;СКАД;Орлан;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11921;СКАД;Осака;;6430;Литые;;15;38;6;98;4;58,6;;false
11922;СКАД;Осака;;6100;Литые;;15;40;6;100;4;60,1;;false
11923;СКАД;Осака;;6100;Литые;;15;46;6;100;4;54,1;;false
11924;СКАД;Пантера;;6100;Литые;;15;45;6;100;4;67,1;;false
11925;СКАД;Пантера;;6430;Литые;;15;46;6;100;4;54,1;;false
11926;СКАД;Пантера;;4990;Литые;;15;50;6;100;4;60,1;;false
11927;СКАД;Пантера;;6430;Литые;;14;39;5,5;98;4;58,6;;false
11928;СКАД;Пантера;;6100;Литые;;14;39;5,5;98;4;58,6;;false
11929;СКАД;Парадиз;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11930;СКАД;Парадиз;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11931;СКАД;Пионер;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11932;СКАД;Пионер;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11933;СКАД;Порту;;6100;Литые;;15;35;6;100;4;67,1;;false
11934;СКАД;Порту;;6430;Литые;;15;35;6;98;4;58,6;;false
11935;СКАД;Порту;;6430;Литые;;15;46;6;100;4;54,1;;false
11936;СКАД;Порту;;6100;Литые;;15;46;6;100;4;54,1;;false
11937;СКАД;Рейнджер;;7290;Литые;;16;35;7;139,7;5;109,7;;false
11938;СКАД;Рейнджер;;7590;Литые;;16;35;7;139,7;5;109,7;;false
11939;СКАД;Рейнджер;;7590;Литые;;16;40;7;139,7;5;98,6;;false
11940;СКАД;Самурай;;6100;Литые;;15;46;6;100;4;54,1;;false
11941;СКАД;Самурай;;6100;Литые;;15;45;6;100;4;54,1;;false
11942;СКАД;Санрайз;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11943;СКАД;Санрайз;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11944;СКАД;Сатурн;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11945;СКАД;Сатурн;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11946;СКАД;Сафари;;7290;Литые;;16;30;7;139,7;5;98,5;;false
11947;СКАД;Сафари;;6930;Литые;;16;30;7;139,7;5;98,5;;false
11948;СКАД;Сеул;;8360;Литые;;17;48;6,5;114,3;5;67,1;;false
11949;СКАД;Сеул;;8360;Литые;;17;46;6,5;114,3;5;67,1;;false
11950;СКАД;Сидней;;6930;Литые;;16;41;6;100;4;60,1;;false
11951;СКАД;Сидней;;6930;Литые;;16;43;6;114,3;5;67,1;;false
11952;СКАД;Сидней;;7290;Литые;;16;43;6;114,3;5;67,1;;false
11953;СКАД;Сидней;;6930;Литые;;16;45;6;100;4;60,1;;false
11954;СКАД;Сидней;;7290;Литые;;16;45;6;100;4;60,1;;false
11955;СКАД;Сидней;;7290;Литые;;16;45;6;114,3;5;67,1;;false
11956;СКАД;Сиена;;7290;Литые;;16;40;6,5;114,3;5;66,1;;false
11957;СКАД;Сиена;;6930;Литые;;16;45;6,5;114,3;5;67,1;;false
11958;СКАД;Сиена;;6930;Литые;;16;50;6,5;114,3;5;66,1;;false
11959;СКАД;Сириус;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11960;СКАД;Сириус;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11961;СКАД;Сити;;6100;Литые;;15;38;6;98;4;58,6;;false
11962;СКАД;Сити;;6100;Литые;;15;39;6;100;4;56,6;;false
11963;СКАД;Сити;;6100;Литые;;15;38;6;100;4;67,1;;false
11964;СКАД;Скала;;8740;Литые;;17;25;7,5;139,7;6;106,2;;false
11965;СКАД;Скала;;8360;Литые;;17;25;7,5;139,7;6;106,2;;false
11966;СКАД;Скала;;8740;Литые;;17;30;7,5;139,7;6;67,1;;false
11967;СКАД;Слалом;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11968;СКАД;Слалом;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11969;СКАД;Сочи;;6930;Литые;;16;41;6;100;4;60,1;;false
11970;СКАД;Сочи;;6930;Литые;;16;43;6;114,3;5;67,1;;false
11971;СКАД;Сочи;;6930;Литые;;16;45;6;114,3;5;67,1;;false
11972;СКАД;Спайдер;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11973;СКАД;Спайдер;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11974;СКАД;Спарта;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11975;СКАД;Спарта;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11976;СКАД;Спрут;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11977;СКАД;Спрут;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11978;СКАД;Стар;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11979;СКАД;Стар;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11980;СКАД;Стинг;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11981;СКАД;Стинг;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11982;СКАД;Тайга;;6410;Литые;;16;40;7;139,7;5;98,6;;false
11983;СКАД;Тайга;;6100;Литые;;16;40;7;139,7;5;98,6;;false
11984;СКАД;Тирион;;6930;Литые;;16;38;6,5;114,3;5;67,1;;false
11985;СКАД;Тирион;;7290;Литые;;16;38;6,5;112;5;66,6;;false
11986;СКАД;Титан;;7290;Литые;;16;20;7;139,7;5;109,7;;false
11987;СКАД;Тор;;5630;Литые;;15;40;6,5;139,7;5;98,5;;false
11988;СКАД;Тор;;9850;Литые;;15;40;6,5;139,7;5;98,5;;false
11989;СКАД;Тор;;5630;Литые;;18;30;8;139,7;6;67,1;;false
11990;СКАД;Торнадо;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11991;СКАД;Торнадо;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11992;СКАД;Тритон;;4990;Литые;;14;35;5,5;98;4;58,6;;false
11993;СКАД;Тритон;;5190;Литые;;14;38;5,5;98;4;58,6;;false
11994;СКАД;Трофи;;5970;Литые;;15;40;6,5;139,7;5;98,5;;false
11995;СКАД;Трофи;;5630;Литые;;15;40;6,5;139,7;5;98,5;;false
11996;СКАД;Тулон;;6430;Литые;;15;46;6;100;4;54,1;;false
11997;СКАД;Тундра;;6930;Литые;;16;40;6,5;139,7;5;98,6;;false
11998;СКАД;Тундра;;7290;Литые;;16;40;6,5;139,7;5;98,6;;false
11999;СКАД;Турин;;6930;Литые;;16;45;6,5;114,3;5;67,1;;false
12000;СКАД;Турин;;8360;Литые;;16;50;6,5;114,3;5;67,1;;false
12001;СКАД;Турин;;8360;Литые;;17;39;7;114,3;5;60,1;;false
12002;СКАД;Турин;;8740;Литые;;17;40;7;112;5;57,1;;false
12003;СКАД;Турин;;8740;Литые;;17;40;7;114,3;5;66,1;;false
12004;СКАД;Турин;;8740;Литые;;17;43;7;112;5;57,1;;false
12005;СКАД;Турин;;7290;Литые;;17;43;7;112;5;57,1;;false
12006;СКАД;Ультра;;8360;Литые;;17;46;7;114,3;5;67,1;;false
12007;СКАД;Ультра;;8360;Литые;;17;45;7;114,3;5;67,1;;false
12008;СКАД;Уран2;;5190;Литые;;14;35;5,5;98;4;58,6;;false
12009;СКАД;Фараон;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12010;СКАД;Фараон;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12011;СКАД;Фобос;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12012;СКАД;Фобос;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12013;СКАД;Форвард;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12014;СКАД;Форвард;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12015;СКАД;Фортуна;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12016;СКАД;Фортуна;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12017;СКАД;Эвридика 2;;5630;Литые;;15;40;6,5;139,7;5;98,5;;false
12018;СКАД;Эко;;6930;Литые;;16;40;6;108;4;63,35;;false
12019;СКАД;Эко;;6930;Литые;;16;35;6;98;4;58,6;;false
12020;СКАД;Экстрим;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12021;СКАД;Экстрим;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12022;СКАД;Электра;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12023;СКАД;Электра;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12024;СКАД;Эридан;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12025;СКАД;Эридан;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12026;СКАД;Эссен;;8360;Литые;;17;39;7;114,3;5;60,1;;false
12027;СКАД;Эссен;;8740;Литые;;17;39;7;114,3;5;60,1;;false
12028;СКАД;Эссен;;8360;Литые;;17;46;7;100;5;56,1;;false
12029;СКАД;Юнона;;4990;Литые;;14;35;5,5;98;4;58,6;;false
12030;СКАД;Юнона;;5190;Литые;;14;38;5,5;98;4;58,6;;false
12031;СКАД;Ягуар;;4990;Литые;;14;38;5,5;100;4;67,1;;false
12032;ТЗСК;Chevrolet Aveo;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12033;ТЗСК;Chevrolet Aveo;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12034;ТЗСК;Chevrolet Lacetti;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12035;ТЗСК;Chevrolet Lacetti;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12036;ТЗСК;Chevrolet_Opel;;3190;Стальные;;16;39;6,5;105;5;56,6;;false
12037;ТЗСК;Daewoo Nexia;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12038;ТЗСК;Daewoo Nexia;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12039;ТЗСК;FocusIII_Mondeo;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12040;ТЗСК;FocusIII_Mondeo;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12041;ТЗСК;Ford Focus;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12042;ТЗСК;Ford Focus;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12043;ТЗСК;Ford Transit;;4830;Стальные;;16;109;5,5;180;6;138,8;;false
12044;ТЗСК;Gaz3302;;4090;Стальные;;16;105;5,5;170;6;130,1;;false
12045;ТЗСК;Hyundai_Kia;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12046;ТЗСК;Hyundai_Kia;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12047;ТЗСК;Kia Cerato_Ceed;;3210;Стальные;;15;46;6;114,3;5;67,1;;false
12048;ТЗСК;Kia Soul;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12049;ТЗСК;Kia Soul;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12050;ТЗСК;Kia_Mazda3_Mitsubishi;;2590;Стальные;;16;46;6,5;114,3;5;67,1;;false
12051;ТЗСК;LADA 21214;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12052;ТЗСК;LADA 21214;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12053;ТЗСК;LADA Granta;;2200;Стальные;;15;35;6;98;4;58,6;;false
12054;ТЗСК;LADA Granta;;2240;Стальные;;15;35;6;98;4;58,6;;false
12055;ТЗСК;LADA Urban 4x4;;2760;Стальные;;16;40;6,5;139,7;5;98,5;;false
12056;ТЗСК;LADA Vesta;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12057;ТЗСК;LADA Vesta;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12058;ТЗСК;LADA X-Ray;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12059;ТЗСК;LADA X-Ray;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12060;ТЗСК;Largus;;2200;Стальные;;15;50;6;100;4;60,1;;false
12061;ТЗСК;Logan;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12062;ТЗСК;Logan;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12063;ТЗСК;Logan2;;2150;Стальные;;15;40;6;100;4;60,1;;false
12064;ТЗСК;Mazda 6_CX-5;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12065;ТЗСК;Mazda 6_CX-5;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12066;ТЗСК;Nissan Almera;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12067;ТЗСК;Nissan Almera;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12068;ТЗСК;Nissan Qashqai_Juke;;2650;Стальные;;16;40;6,5;114,3;5;66,1;;false
12069;ТЗСК;Peugeot;;3200;Стальные;;15;27;6;108;4;65,1;;false
12070;ТЗСК;Renault Duster;;2740;Стальные;;16;50;6,5;114,3;5;66,1;;false
12071;ТЗСК;Renault Sandero;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12072;ТЗСК;Renault Sandero;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12073;ТЗСК;Skoda Octavia;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12074;ТЗСК;Skoda Octavia;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12075;ТЗСК;Toyota Camry_Corolla;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12076;ТЗСК;Toyota Camry_Corolla;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12077;ТЗСК;Toyota RAV-4;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12078;ТЗСК;Toyota RAV-4;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12079;ТЗСК;UAZ 31622 Patriot;;3120;Стальные;;16;40;6,5;139,7;5;108,5;;false
12080;ТЗСК;VAZ 2108;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12081;ТЗСК;VAZ 2108;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12082;ТЗСК;VAZ 2112;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12083;ТЗСК;VAZ 2112;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12084;ТЗСК;VAZ 2123 Niva;;2220;Стальные;;15;40;6;139,7;5;98,5;;false
12085;ТЗСК;VW Polo;;1730;Стальные;;14;35;5,5;98;4;58,5;;false
12086;ТЗСК;VW Polo;;1750;Стальные;;14;35;5,5;98;4;58,5;;false
12087;MERCEDES;;A 167 401 45 00 7X71;176812;Литые;;22;53;11,5;;;;Чёрный;true
12088;MERCEDES;;A 167 401 45 00 7X21;172293;Литые;;22;53;11;;5;112;;true
12089;VAG;;4M8 601 025 AB;153775;Литые;;22;21;10;;;;Чёрный;true
12090;PORSCHE;;9J1 601 025 L 041;145404;Литые;;20;54;9;;;;Чёрный;true
12091;PORSCHE;;9J1 601 025 M 041;145404;Литые;;20;60;11;;5;112;Чёрный;true
12092;VAG;;4M8 601 025 K;122193;Литые;;22;21;10;;5;112;Серебро;true
12093;VAG;;80A 601 025 AR;120742;Литые;;21;34;8,5;;5;112;Чёрный;true
12094;VAG;;4M8 601 025 S;116696;Литые;;21;20;10;;5;112;Серый;true
12095;VAG;;4M8 601 025 AA;116696;Литые;;21;20;10;;;;Серый;true
12096;VAG;;4M8 601 025 AG;116675;Литые;;23;18;10,5;;5;112;Чёрный;true
12097;VAG;;4M8 601 025 AH;116675;Литые;;23;18;10,5;;5;112;Серый титан;true
12098;VAG;;4M8 601 025 AN;115666;Литые;;22;21;10;;5;112;Серебро;true
12099;VAG;;4M8 601 025 M;115405;Литые;;21;20;10;;5;112;Серый титан;true
